canonical_note,note_ko,translated_at,model
vanilla infusion,바닐라 인퓨전,2026-09-24T03:27:29.134007+00:00,gpt-5.6-luna
hindi oud,힌디 오드,2026-09-24T03:27:29.134007+00:00,gpt-5.6-luna
warm woody notes,웜 우디 노트,2026-09-24T03:27:29.134007+00:00,gpt-5.6-luna
vanilla madagascar and musks,마다가스카르 바닐라 앤 머스크,2026-09-24T03:27:29.134007+00:00,gpt-5.6-luna
vetiver and animalic notes,베티버 앤 애니멀릭 노트,2026-09-24T03:27:29.134007+00:00,gpt-5.6-luna
nag champa,나그 참파,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
white floral accord,화이트 플로럴 어코드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
meadow grass accord,초원 풀 어코드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
aspic,아스픽,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
subtle floral notes,은은한 플로럴 노트,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
blackcurrant buds absolute,블랙커런트 버드 앱솔루트,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
nut,견과류,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
oak moss absolute,오크모스 앱솔루트,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
indian tuberose absolute,인디언 튜베로즈 앱솔루트,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
rose wardia,로즈 와디아,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
laos benzoin,라오스 벤조인,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
french lavender,프렌치 라벤더,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
jungle essence coconut,정글 에센스 코코넛,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
star of anise,팔각,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
pimiento,피멘토,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
pink pepper berries,핑크 페퍼 베리,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
bay laurel,월계수,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
rose wood,로즈우드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
hibiscus,히비스커스,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
coco palm,코코 팜,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
aqualeaf accord,아쿠아리프 어코드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
french muguet du bois,프렌치 뮈게 뒤 부아,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
milk of almond,아몬드 밀크,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
tea leaves,찻잎,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
notes of gardenia and white exotic florals,가드니아와 화이트 엑조틱 플로럴 노트,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
fresh grasses,신선한 풀 향,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
white florals and dozens of prized,화이트 플로럴과 수많은 귀한 향조,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
lemon tree blossom,레몬 나무 꽃,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
gardenia and other lovely things-- the mystery is part of the glamour,가드니아와 그 밖의 매력적인 향조,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
papaya,파파야,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
cotton,코튼,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
green yuzu,그린 유자,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
green shikuwasa,그린 시쿠와사,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
sansho seed,산초 씨앗,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
heliotrope powder,헬리오트로프 파우더,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
warm milk,따뜻한 우유,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
pastry,페이스트리,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
timur je,티무르 JE,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
soap foam accord aldehydes and musk,"비누 거품 어코드, 알데하이드와 머스크",2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
jasmine e-pure,자스민 E-퓨어,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
rose superessence,로즈 슈퍼에센스,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
lily-of-the-valley accord,릴리 오브 더 밸리 어코드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
moss absolute,모스 앱솔루트,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
sandalwood accord and orcanox,샌달우드 어코드와 오르카녹스,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
trat oud,트랏 우드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
coffee bean,커피빈,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
ghee butter,기 버터,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
menthol honey gumdrops,멘톨 허니 검드롭,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
amber woods accord,앰버 우즈 어코드,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
white rose petals,화이트 로즈 페탈,2026-09-24T03:27:37.839241+00:00,gpt-5.6-luna
red satin lipstick,레드 새틴 립스틱,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
ocean,오션,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
fresh dairy,프레시 데어리,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
aromatic herbs,아로마틱 허브,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
black rose,블랙 로즈,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
absolute of ylang ylang,일랑일랑 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
absolute of champaca,참파카 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
vanilla of tahiti co2,타히티 바닐라 CO2,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
cardamom essence,카다멈 에센스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
absolute of iris,아이리스 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
sandalwood from india,인도산 샌달우드,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
lavender fine,파인 라벤더,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
bleu cedar,블루 시더,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
cassis bourgeons,카시스 봉오리,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
indian rose absolut,인도산 로즈 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
paraguan guaiacwood,파라과이산 과이악우드,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
indian tuberose absolut,인도산 튜베로즈 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
tonka and amber,통카와 앰버,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
amber and moss,앰버와 모스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
tonka bean and resins,통카빈과 레진,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
indonesian amber,인도네시아산 앰버,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
french gentian,프렌치 젠티안,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
orange blossom absolute from tunisia,튀니지산 오렌지 블로섬 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
ylang-ylang essence from madagascar,마다가스카르산 일랑일랑 에센스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
galbanum essence from iran,이란산 갈바눔 에센스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
timbersilk,팀버실크,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
moroccan orange blossom absolute jasmine,모로코산 오렌지 블로섬 앱솔루트 자스민,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
everlasting flower absolute,에버래스팅 플라워 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
mandarin nectar,만다린 넥타,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
pink orchid,핑크 오키드,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
green fig,그린 피그,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
dragon fruit,드래곤 프루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
green hay,그린 헤이,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
green wild orris,그린 와일드 오리스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
wild orris,와일드 오리스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
black lotus,블랙 로터스,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
pink sugar,핑크 슈거,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
ceylon black tea,실론 홍차,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
calabria bergamot,칼라브리아 베르가못,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
mate leaves,마테 잎,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
garden mint,가든 민트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
powder and aldehyde mist,파우더와 알데하이드 미스트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
peartree,페어트리,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
white suede,화이트 스웨이드,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
birch oil,버치 오일,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
pink pepper from madagascar,마다가스카르산 핑크 페퍼,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
rose from turkey,터키산 로즈,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
cinnamon from madagascar,마다가스카르산 시나몬,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
chocolate accord,초콜릿 어코드,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
tobacco absolute from the balkans,발칸산 타바코 앱솔루트,2026-09-24T03:29:18.057132+00:00,gpt-5.6-luna
patchouli oil from indonesia,인도네시아산 패출리 오일,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
labdanum resin from spain,스페인산 라브다넘 레진,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
aldehyde c12,알데하이드 C12,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
rose from morocco,모로코산 로즈,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
jasmine from india,인도산 자스민,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
orange blossom from tunisia,튀니지산 오렌지 블로섬,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
labdanum from spain,스페인산 라브다넘,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
tobacco from cuba,쿠바산 타바코,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
orcanox,오르카녹스,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
cherry accord,체리 어코드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
geranium of egypt,이집트산 제라늄,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
tuberose of india,인도산 튜베로즈,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
ylang ylang of comoros,코모로산 일랑일랑,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
benzoin of sumatra,수마트라산 벤조인,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
absolute of rose,로즈 앱솔루트,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
hot sand accord,핫 샌드 어코드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
dhavanam,다바남,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
patchouli of indonesia,인도네시아산 패출리,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
labdanum of spain,스페인산 라브다넘,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
cypriol nagarmotha of india,인도산 사이프리올 나가르모타,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
moroccan jasmine,모로코산 자스민,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
quince chutney,퀸스 처트니,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
coastal breeze accord,코스털 브리즈 어코드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
mediterranean marjoram,지중해산 마조람,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
almond flower,아몬드 플라워,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
ylang-ylang nosy be,노지베 일랑일랑,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
saffron flower,사프란 플라워,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
cedarwood virginia,버지니아산 시더우드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
benjoin siam,샴 벤조인,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
silky musks,실키 머스크,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
ceylan,실론,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
santal de mysore,마이소르 샌달우드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
natural oud,내추럴 우드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
paper,페이퍼,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
copaiva balsam,코파이바 발삼,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
vanilla and coconut,바닐라 앤 코코넛,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
patchouli and musk,패출리 앤 머스크,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
tobacco and coffee,타바코 앤 커피,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
rose absoute,로즈 앱솔루트,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
brasilian orange,브라질산 오렌지,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
oud blend,우드 블렌드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
lemony,레몬 향,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
cream soda,크림 소다,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
cacao wood,카카오 우드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
mousse de saxe accord,무스 드 삭스 어코드,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
egyptian jasmine absolute late crop,이집트산 자스민 앱솔루트 후기 수확분,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
moroccan neroli oil,모로코산 네롤리 오일,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
indian sandalwood oil,인도산 샌달우드 오일,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
italian bergamot oil late crop,이탈리아산 베르가못 오일 후기 수확분,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
madagascan vanilla ol or sin,마다가스카르산 바닐라 오일 오어 신,2026-09-24T03:29:26.677382+00:00,gpt-5.6-luna
somalian olibanum,소말리아산 올리바넘,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
madagascan clove bud oil,마다가스카르산 클로브 버드 오일,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
italian bergamot oil grand cru,이탈리아산 베르가못 오일 그랑 크뤼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
moroccan mimosa absolute,모로코산 미모사 앱솔루트,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
chinese osmanthus alcoolat grand cru,중국산 오스만투스 알코올라 그랑 크뤼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
kashmirin saffron,캐시미린 사프란,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
haitian vetiver oil special grand cru,아이티산 베티버 오일 스페셜 그랑 크뤼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
ivory coast cacao absolute,코트디부아르산 카카오 앱솔루트,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
turkish blond tobacco,터키산 블론드 타바코,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
egyptian jasmine absolute grand cru,이집트산 자스민 앱솔루트 그랑 크뤼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
egyptian rose centifolia grand cru also from cherifa s fields,"이집트산 로즈 센티폴리아 그랑 크뤼, 셰리파의 밭에서도 생산",2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
indian sandalwood grand cru,인도산 샌달우드 그랑 크뤼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
akigala,아키갈라,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
sweet myrrh opoponax,스위트 미르 오포포낙스,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
biscuits,비스킷,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
sweet maple accord,스위트 메이플 어코드,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
snow flake accord,스노플레이크 어코드,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
ginger oil,진저 오일,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
winter lemon oil,윈터 레몬 오일,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
elemi oil,엘레미 오일,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
violet wood,바이올렛 우드,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
bays,베이,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
oudwood,오드우드,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
sweet red fruits,스위트 레드 프루츠,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
smoked vanilla,스모크드 바닐라,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
shangrilade musk,샹그릴라드 머스크,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
lacquer,래커,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
carrot root,당근 뿌리,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
mirabilis,미라빌리스,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
green wine lees,그린 와인 리스,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
angelica seed,안젤리카 씨드,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
dune plants,모래언덕 식물,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
bigaradier orange,비가라드 오렌지,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
jonquil,존퀼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
cactus flower,선인장 꽃,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
aquatic plants,수생 식물,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
spanish moss,스패니시 모스,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
musks from the pheromone family,페로몬 계열 머스크,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
pampa milk,팜파 밀크,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
cane sugar,사탕수수,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
mate flowers,마테 꽃,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
cabreuva woody note,카브레우바 우디 노트,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
lavender 4 different species,라벤더 4종,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
white champaca,화이트 참파카,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
sansho berry,산초 베리,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
hot pepper,핫 페퍼,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
pure oud,퓨어 우드,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
lactones,락톤,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
myrrh oil,미르 오일,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
pure oud oil,퓨어 우드 오일,2026-09-24T03:29:39.797865+00:00,gpt-5.6-luna
pistachio flower,피스타치오 플라워,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
exotic fruit,이국적인 과일,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
altea,알테아,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
blue lotus,블루 로터스,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
burnt tallow,탄 수지,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
kohl,콜,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
honeyed wine,허니드 와인,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
neroli petitgrain,네롤리 페티그레인,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
fig wood,무화과나무 우드,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
perou,페루,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
metallic accord,메탈릭 어코드,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
bitter red orange,비터 레드 오렌지,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
vintage musk,빈티지 머스크,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
corsican juniper,코르시카 주니퍼,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
coconut and lime,코코넛과 라임,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
cannabis essential oil,카나비스 에센셜 오일,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
vintage musks,빈티지 머스크,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
basil absolute,바질 앱솔루트,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
sichaun pepper,사천 후추,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
indonesian clove,인도네시아 클로브,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
wild vanilla,와일드 바닐라,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
immortelle or everlasting flower,이모르텔 또는 에버래스팅 플라워,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
benzoin absolute,벤조인 앱솔루트,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
lebanon cedar,레바논 시더,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
spray paint aerosols,스프레이 페인트 에어로졸,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
detritus,잔해,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
and rock crystal,록 크리스털,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
musk and moss,머스크와 모스,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
olibanum and sandalwood,올리바넘과 샌달우드,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
vanilla and white woods,바닐라와 화이트 우드,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
alcoholic lime,알코올릭 라임,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
poet carnation,포엣 카네이션,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
leathery notes,레더리 노트,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
musk and incense,머스크와 인센스,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
and tonka bean,통카빈,2026-09-24T03:29:46.345108+00:00,gpt-5.6-luna
